Order ID,Order Date,Year,Order Qty,Cost of Sales,Sales,Profit,Channel,Product Name,Manufacturer,Brand Name,Product Sub Category,Product Category,Region,City,Country
15716,31/10/2013,2013,13,346.95,2293.60,1946.65,Store,A. Datum All in One Digital Camera M200 Green,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,New Castle,United States
15717,3/11/2013,2013,13,946.82,3213.00,2266.18,Store,Contoso 32GB Video MP3 Player M3200 Red,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,New York,United States
15719,9/3/2012,2012,10,35.40,269.90,234.50,Store,Contoso KSU-less key system M38 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Lewisville,United States
15720,30/3/2012,2012,10,2239.25,10000.00,7760.75,Store,"Fabrikam Trendsetter 1"" 25mm X400 Blue","Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,North America,Rochester,United States
15721,20/5/2012,2012,5,131.68,389.95,258.27,Reseller,Contoso Genuine Leather Grip Belt E322 Black,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Seattle,United States
15722,25/6/2012,2012,10,10.03,229.90,219.87,Store,Contoso Expandable Cordless Phone System M008 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Europe,Paris,France
15723,25/9/2012,2012,10,138.02,950.00,811.98,Store,Contoso Telephoto Conversion Lens M350 Silver,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Newark,United States
15724,15/9/2012,2012,10,90.13,3990.00,3899.87,Online,Contoso Home Theater System 5.1 Channel M1530 White,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,Asia,Beijing,China
15725,19/10/2012,2012,13,477.62,7173.60,6695.98,Store,"A. Datum SLR Camera 35"" X358 Silver Grey",A. Datum Corporation,A. Datum,Digital SLR Cameras,Cameras and camcorders ,North America,Norfolk,United States
15726,31/5/2014,2014,10,4282.22,3990.00,-292.22,Store,Contoso Home Theater System 5.1 Channel M1530 Silver,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,Europe,Torino,Italy
15727,28/7/2014,2014,10,49.53,950.00,900.47,Store,Contoso Telephoto Conversion Lens M350 Black,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,Bangkok,Thailand
15728,13/12/2011,2011,8,1271.22,3227.88,1956.66,Store,"Fabrikam SLR Camera 35"" X358 Blue","Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,Europe,Bamberg,Germany
15729,7/2/2012,2012,9,53.88,2710.40,2656.52,Store,The Phone Company Touch Screen Phones Capacitive M908 Black,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,North America,Thornton,United States
15730,21/1/2014,2014,9,3326.25,9064.00,5737.75,Store,Fabrikam Trendsetter 1'' 25mm X400 Black,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Miami,United States
15731,6/9/2012,2012,4,18.89,153.44,134.55,Store,NT Wireless Bluetooth Stereo Headphones E102 Silver,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Europe,Edinburgh,United Kingdom
15732,6/4/2012,2012,10,160.34,250.00,89.66,Store,Contoso USB Cable M250 Blue,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Houston,United States
15733,15/11/2012,2012,13,1041.78,12399.40,11357.62,Online,"Fabrikam Trendsetter 2/3"" 17mm X100 Orange","Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,Asia,Beijing,China
15734,2/12/2012,2012,6,1374.01,1170.00,-204.01,Store,"Adventure Works 20"" Analog CRT TV E45 Black",Adventure Works,Adventure Works,Televisions,TV and Video,Asia,Osaka,Japan
15735,4/4/2013,2013,10,34.76,590.00,555.24,Store,Proseware CRT17 E104 White,"Proseware, Inc.",Proseware,Monitors,Computers,North America,Hoboken,United States
15737,22/12/2011,2011,18,40.49,13568.20,13527.71,Catalog,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Laptops,Computers,North America,North Harford,United States
15740,20/11/2012,2012,240,371.62,3573.62,3202.00,Catalog,Contoso Rubberized Skin BlackBerry E100 Black,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,North America,North Harford,United States
15742,2/11/2013,2013,13,43.76,2054.00,2010.24,Store,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green","Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Denton,United States
15743,13/2/2012,2012,9,141.22,5026.80,4885.58,Store,"Contoso SLR Camera 35"" X358 Orange","Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,Attleboro,United States
15746,24/7/2012,2012,12,363.31,5520.00,5156.69,Store,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Black,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Waukesha,United States
15748,11/8/2012,2012,5,877.00,950.00,73.00,Store,WWI Screen 100in M1609 Black,Wide World Importers,Wide World Importers,Projectors & Screens,Computers,Asia,Yerevan,Armenia
15749,10/3/2014,2014,36,445.66,3465.00,3019.34,Online,WWI CRT17 E106 Black,Wide World Importers,Wide World Importers,Monitors,Computers,Asia,Beijing,China
15752,16/9/2013,2013,10,2715.78,9990.00,7274.22,Online,Proseware Projector 720p DLP56 Silver,"Proseware, Inc.",Proseware,Projectors & Screens,Computers,Asia,Beijing,China
15756,28/5/2012,2012,10,162.06,1869.00,1706.94,Store,A. Datum Bridge Digital Camera M300 Grey,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Castle Rock,United States
15757,24/5/2013,2013,10,1114.88,2510.00,1395.12,Store,WWI Screen 106in M1609 Silver,Wide World Importers,Wide World Importers,Projectors & Screens,Computers,North America,Toronto,Canada
15758,10/9/2013,2013,10,5030.42,3100.00,-1930.42,Store,The Phone Company Smart phones Unlocked International M800 Grey,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Tallahassee,United States
15760,10/12/2013,2013,9,118.92,102.35,-16.57,Store,Contoso Smart Battery M901 Grey,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Desoto,United States
15761,13/6/2012,2012,12,1978.43,7941.40,5962.97,Reseller,Contoso SLR Camera X144 Silver Grey,"Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,Seattle,United States
15763,10/6/2014,2014,12,23.18,359.40,336.22,Store,Contoso Wireless Notebook Optical Mouse M35 Blue,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Asia,Hong Kong,China
15764,23/10/2014,2014,8,4969.94,2894.40,-2075.54,Online,The Phone Company PDA Phone 4.7 inches L360 Silver,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Berlin,Germany
15765,27/11/2014,2014,26,1202.83,1794.00,591.17,Online,Proseware CRT19 E201 White,"Proseware, Inc.",Proseware,Monitors,Computers,Asia,Beijing,China
15766,28/3/2012,2012,5,229.29,645.00,415.71,Reseller,Adventure Works LCD17W E203 Black,Adventure Works,Adventure Works,Monitors,Computers,North America,Seattle,United States
15768,19/9/2012,2012,4,25.84,370.60,344.76,Online,Contoso Screen 80in E080 Black,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,Europe,Berlin,Germany
15769,27/3/2013,2013,10,42.26,209.60,167.34,Store,Contoso Wireless Laser Mouse E50 Grey,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Greenville,United States
15770,27/5/2013,2013,10,36.18,550.00,513.82,Store,SV 2GB Laptop memory E800 Silver,Southridge Video,Southridge Video,Computers Accessories,Computers,Europe,Stockport,United Kingdom
15772,14/5/2014,2014,20,103.93,1019.80,915.87,Online,Contoso Optical USB Mouse M45 Grey,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Berlin,Germany
15774,9/8/2013,2013,12,638.10,2400.00,1761.90,Store,A. Datum Rangefinder Digital Camera X200 Silver,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Tallahassee,United States
15775,19/4/2014,2014,6,295.44,1624.00,1328.56,Store,A. Datum Super-zoom Digital Camera X300 Grey,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Asia,Shanghai,China
15779,6/3/2014,2014,10,864.66,1845.00,980.34,Reseller,A. Datum Consumer Digital Camera M300 Grey,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Seattle,United States
15781,1/7/2014,2014,24,8539.81,6396.63,-2143.18,Store,WWI Desktop PC1.80 E1801 Brown,Wide World Importers,Wide World Importers,Desktops,Computers,North America,New Bedford,United States
15782,25/8/2014,2014,40,6787.86,5736.00,-1051.86,Store,"Adventure Works 19"" Color Digital TV E35 Black",Adventure Works,Adventure Works,Televisions,TV and Video,Asia,Kolkata,India
15783,26/9/2013,2013,10,12.35,2000.00,1987.65,Store,The Phone Company Touch Screen Phones - LCD M12 Gold,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,North America,Grand Junction,United States
15784,18/1/2013,2013,9,3.62,610.65,607.03,Catalog,Adventure Works CRT19 E10 Black,Adventure Works,Adventure Works,Monitors,Computers,North America,North Harford,United States
15785,2/3/2013,2013,9,1401.74,3501.00,2099.26,Store,The Phone Company PDA Handheld 4.7 inch L650 Black,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Busan,South Korea
15790,11/8/2013,2013,12,4124.31,6600.40,2476.09,Store,Litware Home Theater System 5.1 Channel M515 Brown,"Litware, Inc.",Litware,Home Theater System,TV and Video,North America,New Bedford,United States
15791,18/3/2012,2012,6,109.72,41.70,-68.02,Store,Contoso Lens Cap Keeper E314 Silver,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Torino,Italy
15793,19/4/2012,2012,6,3.55,77.70,74.15,Store,Contoso Mouse Lock Bundle E200 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Moscow,Russia
15794,26/6/2012,2012,6,1.89,115.42,113.53,Store,Contoso Battery charger - bike E200 Grey,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Trenton,United States
15797,19/7/2014,2014,20,1019.40,6560.00,5540.60,Store,"Fabrikam SLR Camera 35"" M358 Gold","Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,Asia,Sapporo,Japan
15798,8/11/2014,2014,13,3.61,345.47,341.86,Reseller,Contoso KSU-less key system M38 Grey,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Seattle,United States
15800,16/7/2012,2012,6,1331.65,820.10,-511.55,Store,WWI Screen 85in E1010 White,Wide World Importers,Wide World Importers,Projectors & Screens,Computers,North America,Bar Harbor,United States
15801,27/6/2012,2012,10,336.50,2000.00,1663.50,Store,A. Datum Rangefinder Digital Camera X200 Green,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Europe,Baumholder,Germany
15802,18/7/2012,2012,12,401.73,5011.20,4609.47,Reseller,Fabrikam Budget Movie-Maker 1/2'' 3mm E300 Black,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,North America,Seattle,United States
15804,6/8/2014,2014,12,83.42,3920.80,3837.38,Reseller,"A. Datum SLR Camera 35"" M358 Gold",A. Datum Corporation,A. Datum,Digital SLR Cameras,Cameras and camcorders ,North America,Seattle,United States
15805,20/11/2014,2014,13,1557.72,6199.88,4642.15,Store,"Adventure Works 32"" LCD HDTV M130 Brown",Adventure Works,Adventure Works,Televisions,TV and Video,Asia,Kolkata,India
15806,29/12/2012,2012,9,150.62,1196.80,1046.18,Store,Proseware All-In-One Photo Printer M200 Green,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Anchorage,United States
15808,13/7/2012,2012,6,121.91,940.80,818.89,Store,Fabrikam Social Videographer 1/3'' 8.5mm E200 White,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Worcester,United States
15811,20/8/2014,2014,10,167.42,429.90,262.48,Store,Contoso Centrex Phone System L10 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Asia,Guangzhou,China
15815,5/4/2012,2012,100,70.76,406.00,335.24,Store,Contoso Original K1m Li-Ion Standard Battery E170 Black,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,North America,Racine,United States
15818,21/11/2012,2012,8,449.59,1183.93,734.33,Store,Contoso DVD 9-Inch Player Portable M300 Black,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",Europe,Edinburgh,United Kingdom
15819,23/5/2014,2014,10,3.39,3020.00,3016.61,Store,The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Rochester,United States
15820,10/3/2014,2014,9,38.38,1692.00,1653.62,Store,A. Datum All in One Digital Camera M200 Green,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Asia,Tokyo,Japan
15821,4/7/2014,2014,12,56.89,3588.00,3531.11,Store,The Phone Company Touch Screen Phones SAW/Built-in M801 Black,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Thimphu,Bhutan
15822,23/11/2014,2014,16,5835.64,45239.84,39404.21,Online,"Adventure Works 52"" LCD HDTV X590 White",Adventure Works,Adventure Works,Televisions,TV and Video,Europe,Berlin,Germany
15823,5/9/2013,2013,10,0.50,2930.00,2929.50,Store,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,North America,Granger,United States
15826,17/8/2012,2012,4,946.44,556.00,-390.44,Reseller,Adventure Works LCD19 E108 Black,Adventure Works,Adventure Works,Monitors,Computers,Europe,Paris,France
15827,10/10/2014,2014,13,1448.40,5084.00,3635.60,Store,Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,North America,Haverhill,United States
15828,31/8/2013,2013,12,390.23,2691.00,2300.77,Store,The Phone Company Smart phones 6-LINE SCREEN M21 Black,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Milwaukee,United States
15829,26/11/2013,2013,26,1866.58,7626.00,5759.42,Online,The Phone Company PDA Wifi 3.7-inch M250 Black,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Bethesda,United States
15830,21/12/2011,2011,4,50.30,233.96,183.66,Store,Contoso Travel Charger for S-Series Battery E302 Black,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Bar Harbor,United States
15831,28/1/2012,2012,9,17.55,2514.95,2497.40,Store,A. Datum Consumer Digital Camera E100 Azure,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Denton,United States
15832,20/10/2012,2012,26,5151.04,4816.18,-334.86,Reseller,A. Datum Advanced Digital Camera M300 Green,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China
15834,30/4/2013,2013,20,96.98,330.00,233.02,Online,Contoso Notebook Peripheral Kit M69 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Bethesda,United States
15837,1/4/2012,2012,5,1175.89,695.00,-480.89,Store,Contoso Screen 85in E085 Silver,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,North America,Howard,United States
15839,10/9/2012,2012,10,1095.38,2190.00,1094.62,Store,SV DVD Recorder L230 Grey,Southridge Video,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Asia,Islamabad,Pakistan
15840,3/6/2013,2013,10,193.35,1290.00,1096.65,Store,A. Datum Compact Digital Camera M200 Green,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Houston,United States
15841,16/4/2013,2013,10,234.66,3320.00,3085.34,Store,Contoso SLR Camera M144 Gold,"Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,Englewood,United States
15842,19/6/2014,2014,480,3495.37,4791.20,1295.83,Store,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,North America,Oregon,United States
15843,11/7/2014,2014,12,325.95,2284.04,1958.09,Store,A. Datum SLR-like Digital Camera M400 Pink,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Elmira,United States
15844,21/12/2012,2012,13,26.67,3865.40,3838.73,Store,The Phone Company Touch Screen Phones Capacitive M908 Gold,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Busan,South Korea
15845,17/2/2013,2013,12,69.70,3216.00,3146.30,Reseller,The Phone Company PDA GPS Phone 3.5 inch M910 Black,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Paris,France
15846,1/6/2014,2014,20,1515.69,1980.00,464.31,Store,WWI CRT17 E106 White,Wide World Importers,Wide World Importers,Monitors,Computers,North America,Granger,United States
15847,11/1/2012,2012,4,49.98,356.40,306.42,Store,Adventure Works LCD15 E100 White,Adventure Works,Adventure Works,Monitors,Computers,Asia,Bangkok,Thailand
15849,10/7/2013,2013,9,27.30,191.97,164.67,Store,Contoso 2G MP3 Player E200 Black,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Europe,Bamberg,Germany
15850,4/7/2014,2014,12,21.87,2748.00,2726.13,Store,The Phone Company Microsoft Windows Mobile M200 Black,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Tokyo,Japan
15851,9/12/2013,2013,8,351.87,2757.24,2405.37,Store,Adventure Works Laptop12 M1201 Blue,Adventure Works,Adventure Works,Laptops,Computers,Europe,Moscow,Russia
15853,6/3/2012,2012,5,663.12,695.00,31.88,Store,Proseware Screen 85in E1010 Silver,"Proseware, Inc.",Proseware,Projectors & Screens,Computers,North America,Georgetown,United States
15855,8/10/2012,2012,8,62.22,1580.80,1518.58,Store,The Phone Company Smart phones 160x160 M26 White,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Knotty Ash,United Kingdom
15857,1/10/2013,2013,10,1198.65,1969.00,770.35,Store,A. Datum SLR-like Digital Camera M400 Green,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Round Rock,United States
15860,2/5/2013,2013,10,7.79,199.50,191.71,Store,Contoso Car power adapter M90 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Denver,United States
15861,16/3/2013,2013,10,11022.07,24990.00,13967.93,Store,Proseware Projector 1080p DLP86 Silver,"Proseware, Inc.",Proseware,Projectors & Screens,Computers,North America,Parkville,United States
15862,7/3/2014,2014,9,55.24,4779.60,4724.36,Online,Litware Home Theater System 4.1 Channel M412 Black,"Litware, Inc.",Litware ,Home Theater System,TV and Video,Asia,Beijing,China
15863,2/8/2014,2014,12,5141.44,7485.10,2343.66,Catalog,Fabrikam SLR Camera X146 Black,"Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,North America,North Harford,United States
15866,18/10/2014,2014,13,529.25,2394.00,1864.75,Store,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Morristown,United States
15867,23/10/2013,2013,13,332.69,5491.20,5158.51,Store,Contoso Home Theater System 5.1 Channel M1500 Black,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,North America,Thornton,United States
15868,16/8/2013,2013,12,2586.00,3343.90,757.90,Store,A. Datum Consumer Digital Camera E100 Pink,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Nantucket,United States
15870,27/8/2012,2012,4,6.27,528.20,521.93,Store,WWI Screen 85in E1010 Black,Wide World Importers,Wide World Importers,Projectors & Screens,Computers,Europe,Munich,Germany
15872,2/6/2013,2013,20,5.24,539.80,534.56,Online,Contoso KSU-less key system M38 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Bethesda,United States
15876,4/7/2014,2014,1440,848.43,4821.66,3973.23,Online,Contoso In-Line Coupler E180 Silver,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,North America,Bethesda,United States
15877,28/10/2014,2014,520,10128.10,12979.81,2851.71,Store,Cigarette Lighter Adapter for Contoso Phones E110 White,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,Asia,Kolkata,India
15878,6/12/2012,2012,9,20.35,141.60,121.25,Reseller,Contoso Phone for MSN E200 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Seattle,United States
15880,27/12/2013,2013,16,237.67,632.58,394.91,Online,NT Wireless Bluetooth Stereo Headphones E302 Silver,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Europe,Berlin,Germany
15882,7/4/2012,2012,10,35.94,179.90,143.96,Store,SV DVD 48 DVD Storage Binder M50 Black,Southridge Video,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Tallahassee,United States
15883,15/11/2012,2012,8,548.43,3792.40,3243.97,Store,SV Car Video LCD7W M7081 Silver,Southridge Video,Southridge Video,Car Video,TV and Video,Europe,Hofheim am Taunus,Germany
15886,5/4/2014,2014,24,4047.18,7773.60,3726.42,Store,"Fabrikam SLR Camera 35"" M358 Green","Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,Asia,Nagoya,Japan
15888,22/10/2014,2014,26,2758.20,2514.60,-243.60,Store,Proseware LCD15 E103 Black,"Proseware, Inc.",Proseware,Monitors,Computers,North America,Oregon,United States
15889,3/9/2013,2013,12,52.26,800.40,748.14,Store,Adventure Works CRT19 E10 Black,Adventure Works,Adventure Works,Monitors,Computers,North America,New Bedford,United States
15890,10/2/2013,2013,18,5473.61,12337.35,6863.74,Online,Proseware Projector 720p LCD56 Silver,"Proseware, Inc.",Proseware,Projectors & Screens,Computers,North America,Bethesda,United States
15891,15/4/2012,2012,10,193.00,2580.00,2387.00,Store,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,North America,Annapolis,United States
15892,5/11/2014,2014,26,75.55,336.70,261.15,Online,Contoso Rechargeable Battery E100 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Bethesda,United States
15893,2/10/2013,2013,10,7012.71,15922.00,8909.29,Store,"Adventure Works 52"" LCD HDTV X790W Black",Adventure Works,Adventure Works,Televisions,TV and Video,North America,Germantown,United States
15894,2/1/2012,2012,9,149.35,260.91,111.56,Store,Contoso 2-Line Corded Cordless Telephone M202 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Lynn,United States
15895,10/2/2014,2014,9,1752.64,3018.40,1265.76,Store,Contoso SLR Camera M145 Blue,"Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,Fall City,United States
15896,8/11/2012,2012,13,1660.40,4394.00,2733.60,Store,"A. Datum SLR Camera 35"" M358 Grey",A. Datum Corporation,A. Datum,Digital SLR Cameras,Cameras and camcorders ,North America,Houston,United States
15900,18/6/2013,2013,12,1931.17,3576.00,1644.83,Store,The Phone Company PDA GPS Phone 3.7 inch M930 Silver,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Kolkata,India
15901,7/7/2013,2013,12,7614.97,2237.20,-5377.77,Store,Proseware Wireless Photo All-in-One Printer M390 White,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Berthoud,United States
15902,13/2/2012,2012,4,37.32,414.20,376.88,Store,Contoso Screen 80in E080 Silver,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,North America,Plano,United States
15904,20/3/2013,2013,12,213.43,1308.00,1094.57,Store,Contoso Screen 80in E080 White,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,Europe,Athens,Greece
15905,9/6/2013,2013,12,5319.80,7598.00,2278.20,Store,Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 Grey,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,North America,Edgerton,United States
15906,1/5/2014,2014,12,1828.36,10324.00,8495.64,Store,Fabrikam Business Videographer 1'' 25mm M600 Grey,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,Asia,Hong Kong,China
15907,31/7/2014,2014,20,489.63,811.00,321.37,Store,NT Wireless Bluetooth Stereo Headphones E302 Pink,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Asia,Mumbai,India
15908,18/11/2014,2014,13,63.12,446.28,383.15,Store,Contoso 2-Line Speakerphone M109 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Falmouth,United States
15910,4/1/2012,2012,8,28.96,943.80,914.84,Store,Proseware Scan Jet Digital Flat Bed Scanner M300 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,Europe,Madrid,Spain
15911,13/1/2012,2012,4,10.51,191.10,180.59,Store,Proseware CRT15 E10 Black,"Proseware, Inc.",Proseware,Monitors,Computers,North America,Toronto,Canada
15912,26/2/2013,2013,9,166.59,1141.65,975.06,Store,Contoso Multimedia Speakers M25 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Castle Rock,United States
15913,4/3/2013,2013,9,461.59,7821.00,7359.41,Catalog,SV Car Video LCD9.2W X9281 Silver,Southridge Video,Southridge Video,Car Video,TV and Video,North America,North Harford,United States
15914,6/1/2014,2014,36,19.63,248.81,229.18,Store,Contoso Lens Cap Keeper E314 Yellow,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Cambridge,United Kingdom
15917,11/4/2013,2013,10,1.94,229.00,227.06,Store,Contoso ADSL Modem Splitter/Filter X 2 E200 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Englewood,United States
15919,22/9/2013,2013,10,225.20,199.00,-26.20,Catalog,Contoso Battery charger - bike E200 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,North Harford,United States
15920,31/8/2013,2013,12,360.65,502.98,142.34,Store,Contoso Centrex Phone System L10 Grey,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Westminster,Canada
15921,18/3/2012,2012,10,38.39,359.90,321.51,Store,Contoso 2-Line Speakerphone M109 Grey,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Milwaukee,United States
15922,2/6/2012,2012,10,227.64,4990.00,4762.36,Store,WWI Projector 480p DLP12 Black,Wide World Importers,Wide World Importers,Projectors & Screens,Computers,Europe,Baildon,United Kingdom
15923,22/6/2012,2012,6,67.95,1872.00,1804.05,Store,A. Datum SLR Camera M136 Silver,A. Datum Corporation,A. Datum,Digital SLR Cameras,Cameras and camcorders ,North America,Seattle,United States
15924,15/7/2013,2013,10,81.44,4362.00,4280.56,Store,"Fabrikam SLR Camera 35"" X358 Silver Grey","Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,Asia,Bangkok,Thailand
15925,26/6/2013,2013,12,1663.21,3954.60,2291.39,Catalog,"A. Datum SLR Camera 35"" M358 Blue",A. Datum Corporation,A. Datum,Digital SLR Cameras,Cameras and camcorders ,North America,North Harford,United States
15926,30/8/2014,2014,24,4349.36,6397.82,2048.45,Store,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Adventure Works,Desktops,Computers,North America,Veradale,United States
15928,15/12/2011,2011,9,51.40,266.11,214.71,Store,Contoso USB 2.0 Dock Station docking station M800 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Old Saybrook,United States
15930,20/8/2014,2014,12,588.75,4557.11,3968.36,Store,Adventure Works Laptop12 M1201 Red,Adventure Works,Adventure Works,Laptops,Computers,North America,Longview,United States
